Time_Index,Price_tonne_z1,Price_tonne_z2,Price_tonne_z3
3210,969,969,969
3211,969,969,969
3212,969,969,969
3213,969,969,969
3214,969,969,969
3215,969,969,969
3216,969,969,969
3217,969,969,969
3218,969,969,969
3219,969,969,969
3220,969,969,969
3221,969,969,969
3222,969,969,969
3223,969,969,969
3224,969,969,969
3225,969,969,969
3226,969,969,969
3227,969,969,969
3228,969,969,969
3229,969,969,969
3230,969,969,969
3231,969,969,969
3232,969,969,969
3233,969,969,969
3234,969,969,969
3235,969,969,969
3236,969,969,969
3237,969,969,969
3238,969,969,969
3239,969,969,969
3240,969,969,969
3241,969,969,969
3242,969,969,969
3243,969,969,969
3244,969,969,969
3245,969,969,969
3246,969,969,969
3247,969,969,969
3248,969,969,969
3249,969,969,969
3250,969,969,969
3251,969,969,969
3252,969,969,969
3253,969,969,969
3254,969,969,969
3255,969,969,969
3256,969,969,969
3257,969,969,969
3258,969,969,969
3259,969,969,969
3260,969,969,969
3261,969,969,969
3262,969,969,969
3263,969,969,969
3264,969,969,969
3265,969,969,969
3266,969,969,969
3267,969,969,969
3268,969,969,969
3269,969,969,969
3270,969,969,969
3271,969,969,969
3272,969,969,969
3273,969,969,969
3274,969,969,969
3275,969,969,969
3276,969,969,969
3277,969,969,969
3278,969,969,969
3279,969,969,969
3280,969,969,969
3281,969,969,969
3282,969,969,969
3283,969,969,969
3284,969,969,969
3285,969,969,969
3286,969,969,969
3287,969,969,969
3288,969,969,969
3289,969,969,969
3290,969,969,969
3291,969,969,969
3292,969,969,969
3293,969,969,969
3294,969,969,969
3295,969,969,969
3296,969,969,969
3297,969,969,969
3298,969,969,969
3299,969,969,969
3300,969,969,969
3301,969,969,969
3302,969,969,969
3303,969,969,969
3304,969,969,969
3305,969,969,969
3306,969,969,969
3307,969,969,969
3308,969,969,969
3309,969,969,969
3310,969,969,969
3311,969,969,969
3312,969,969,969
3313,969,969,969
3314,969,969,969
3315,969,969,969
3316,969,969,969
3317,969,969,969
3318,969,969,969
3319,969,969,969
3320,969,969,969
3321,969,969,969
3322,969,969,969
3323,969,969,969
3324,969,969,969
3325,969,969,969
3326,969,969,969
3327,969,969,969
3328,969,969,969
3329,969,969,969
3330,969,969,969
3331,969,969,969
3332,969,969,969
3333,969,969,969
3334,969,969,969
3335,969,969,969
3336,969,969,969
3337,969,969,969
3338,969,969,969
3339,969,969,969
3340,969,969,969
3341,969,969,969
3342,969,969,969
3343,969,969,969
3344,969,969,969
3345,969,969,969
3346,969,969,969
3347,969,969,969
3348,969,969,969
3349,969,969,969
3350,969,969,969
3351,969,969,969
3352,969,969,969
3353,969,969,969
3354,969,969,969
3355,969,969,969
3356,969,969,969
3357,969,969,969
3358,969,969,969
3359,969,969,969
3360,969,969,969
3361,969,969,969
3362,969,969,969
3363,969,969,969
3364,969,969,969
3365,969,969,969
3366,969,969,969
3367,969,969,969
3368,969,969,969
3369,969,969,969
3370,969,969,969
3371,969,969,969
3372,969,969,969
3373,969,969,969
3374,969,969,969
3375,969,969,969
3376,969,969,969
3377,969,969,969
3378,969,969,969
3379,969,969,969
3380,969,969,969
3381,969,969,969
3382,969,969,969
3383,969,969,969
3384,969,969,969
3385,969,969,969
3386,969,969,969
3387,969,969,969
3388,969,969,969
3389,969,969,969
3390,969,969,969
3391,969,969,969
3392,969,969,969
3393,969,969,969
3394,969,969,969
3395,969,969,969
3396,969,969,969
3397,969,969,969
3398,969,969,969
3399,969,969,969
3400,969,969,969
3401,969,969,969
3402,969,969,969
3403,969,969,969
3404,969,969,969
3405,969,969,969
3406,969,969,969
3407,969,969,969
3408,969,969,969
3409,969,969,969
3410,969,969,969
3411,969,969,969
3412,969,969,969
3413,969,969,969
3414,969,969,969
3415,969,969,969
3416,969,969,969
3417,969,969,969
3418,969,969,969
3419,969,969,969
3420,969,969,969
3421,969,969,969
3422,969,969,969
3423,969,969,969
3424,969,969,969
3425,969,969,969
3426,969,969,969
3427,969,969,969
3428,969,969,969
3429,969,969,969
3430,969,969,969
3431,969,969,969
3432,969,969,969
3433,969,969,969
3434,969,969,969
3435,969,969,969
3436,969,969,969
3437,969,969,969
3438,969,969,969
3439,969,969,969
3440,969,969,969
3441,969,969,969
3442,969,969,969
3443,969,969,969
3444,969,969,969
3445,969,969,969
3446,969,969,969
3447,969,969,969
3448,969,969,969
3449,969,969,969
3450,969,969,969
3451,969,969,969
3452,969,969,969
3453,969,969,969
3454,969,969,969
3455,969,969,969
3456,969,969,969
3457,969,969,969
3458,969,969,969
3459,969,969,969
3460,969,969,969
3461,969,969,969
3462,969,969,969
3463,969,969,969
3464,969,969,969
3465,969,969,969
3466,969,969,969
3467,969,969,969
3468,969,969,969
3469,969,969,969
3470,969,969,969
3471,969,969,969
3472,969,969,969
3473,969,969,969
3474,969,969,969
3475,969,969,969
3476,969,969,969
3477,969,969,969
3478,969,969,969
3479,969,969,969
3480,969,969,969
3481,969,969,969
3482,969,969,969
3483,969,969,969
3484,969,969,969
3485,969,969,969
3486,969,969,969
3487,969,969,969
3488,969,969,969
3489,969,969,969
3490,969,969,969
3491,969,969,969
3492,969,969,969
3493,969,969,969
3494,969,969,969
3495,969,969,969
3496,969,969,969
3497,969,969,969
3498,969,969,969
3499,969,969,969
3500,969,969,969
3501,969,969,969
3502,969,969,969
3503,969,969,969
3504,969,969,969
3505,969,969,969
3506,969,969,969
3507,969,969,969
3508,969,969,969
3509,969,969,969
3510,969,969,969
3511,969,969,969
3512,969,969,969
3513,969,969,969
3514,969,969,969
3515,969,969,969
3516,969,969,969
3517,969,969,969
3518,969,969,969
3519,969,969,969
3520,969,969,969
3521,969,969,969
3522,969,969,969
3523,969,969,969
3524,969,969,969
3525,969,969,969
3526,969,969,969
3527,969,969,969
3528,969,969,969
3529,969,969,969
3530,969,969,969
3531,969,969,969
3532,969,969,969
3533,969,969,969
3534,969,969,969
3535,969,969,969
3536,969,969,969
3537,969,969,969
3538,969,969,969
3539,969,969,969
3540,969,969,969
3541,969,969,969
3542,969,969,969
3543,969,969,969
3544,969,969,969
3545,969,969,969
3546,969,969,969
3547,969,969,969
3548,969,969,969
3549,969,969,969
3550,969,969,969
3551,969,969,969
3552,969,969,969
3553,969,969,969
3554,969,969,969
3555,969,969,969
3556,969,969,969
3557,969,969,969
3558,969,969,969
3559,969,969,969
3560,969,969,969
3561,969,969,969
3562,969,969,969
3563,969,969,969
3564,969,969,969
3565,969,969,969
3566,969,969,969
3567,969,969,969
3568,969,969,969
3569,969,969,969
3570,969,969,969
3571,969,969,969
3572,969,969,969
3573,969,969,969
3574,969,969,969
3575,969,969,969
3576,969,969,969
3577,969,969,969
3578,969,969,969
3579,969,969,969
3580,969,969,969
3581,969,969,969
3582,969,969,969
3583,969,969,969
3584,969,969,969
3585,969,969,969
3586,969,969,969
3587,969,969,969
3588,969,969,969
3589,969,969,969
3590,969,969,969
3591,969,969,969
3592,969,969,969
3593,969,969,969
3594,969,969,969
3595,969,969,969
3596,969,969,969
3597,969,969,969
3598,969,969,969
3599,969,969,969
3600,969,969,969
3601,969,969,969
3602,969,969,969
3603,969,969,969
3604,969,969,969
3605,969,969,969
3606,969,969,969
3607,969,969,969
3608,969,969,969
3609,969,969,969
3610,969,969,969
3611,969,969,969
3612,969,969,969
3613,969,969,969
3614,969,969,969
3615,969,969,969
3616,969,969,969
3617,969,969,969
3618,969,969,969
3619,969,969,969
3620,969,969,969
3621,969,969,969
3622,969,969,969
3623,969,969,969
3624,969,969,969
3625,969,969,969
3626,969,969,969
3627,969,969,969
3628,969,969,969
3629,969,969,969
3630,969,969,969
3631,969,969,969
3632,969,969,969
3633,969,969,969
3634,969,969,969
3635,969,969,969
3636,969,969,969
3637,969,969,969
3638,969,969,969
3639,969,969,969
3640,969,969,969
3641,969,969,969
3642,969,969,969
3643,969,969,969
3644,969,969,969
3645,969,969,969
3646,969,969,969
3647,969,969,969
3648,969,969,969
3649,969,969,969
3650,969,969,969
3651,969,969,969
3652,969,969,969
3653,969,969,969
3654,969,969,969
3655,969,969,969
3656,969,969,969
3657,969,969,969
3658,969,969,969
3659,969,969,969
3660,969,969,969
3661,969,969,969
3662,969,969,969
3663,969,969,969
3664,969,969,969
3665,969,969,969
3666,969,969,969
3667,969,969,969
3668,969,969,969
3669,969,969,969
3670,969,969,969
3671,969,969,969
3672,969,969,969
3673,969,969,969
3674,969,969,969
3675,969,969,969
3676,969,969,969
3677,969,969,969
3678,969,969,969
3679,969,969,969
3680,969,969,969
3681,969,969,969
3682,969,969,969
3683,969,969,969
3684,969,969,969
3685,969,969,969
3686,969,969,969
3687,969,969,969
3688,969,969,969
3689,969,969,969
3690,969,969,969
3691,969,969,969
3692,969,969,969
3693,969,969,969
3694,969,969,969
3695,969,969,969
3696,969,969,969
3697,969,969,969
3698,969,969,969
3699,969,969,969
3700,969,969,969
3701,969,969,969
3702,969,969,969
3703,969,969,969
3704,969,969,969
3705,969,969,969
3706,969,969,969
3707,969,969,969
3708,969,969,969
3709,969,969,969
3710,969,969,969
3711,969,969,969
3712,969,969,969
3713,969,969,969
3714,969,969,969
3715,969,969,969
3716,969,969,969
3717,969,969,969
3718,969,969,969
3719,969,969,969
3720,969,969,969
3721,969,969,969
3722,969,969,969
3723,969,969,969
3724,969,969,969
3725,969,969,969
3726,969,969,969
3727,969,969,969
3728,969,969,969
3729,969,969,969
3730,969,969,969
3731,969,969,969
3732,969,969,969
3733,969,969,969
3734,969,969,969
3735,969,969,969
3736,969,969,969
3737,969,969,969
3738,969,969,969
3739,969,969,969
3740,969,969,969
3741,969,969,969
3742,969,969,969
3743,969,969,969
3744,969,969,969
3745,969,969,969
3746,969,969,969
3747,969,969,969
3748,969,969,969
3749,969,969,969
3750,969,969,969
3751,969,969,969
3752,969,969,969
3753,969,969,969
3754,969,969,969
3755,969,969,969
3756,969,969,969
3757,969,969,969
3758,969,969,969
3759,969,969,969
3760,969,969,969
3761,969,969,969
3762,969,969,969
3763,969,969,969
3764,969,969,969
3765,969,969,969
3766,969,969,969
3767,969,969,969
3768,969,969,969
3769,969,969,969
3770,969,969,969
3771,969,969,969
3772,969,969,969
3773,969,969,969
3774,969,969,969
3775,969,969,969
3776,969,969,969
3777,969,969,969
3778,969,969,969
3779,969,969,969
3780,969,969,969
3781,969,969,969
3782,969,969,969
3783,969,969,969
3784,969,969,969
3785,969,969,969
3786,969,969,969
3787,969,969,969
3788,969,969,969
3789,969,969,969
3790,969,969,969
3791,969,969,969
3792,969,969,969
3793,969,969,969
3794,969,969,969
3795,969,969,969
3796,969,969,969
3797,969,969,969
3798,969,969,969
3799,969,969,969
3800,969,969,969
3801,969,969,969
3802,969,969,969
3803,969,969,969
3804,969,969,969
3805,969,969,969
3806,969,969,969
3807,969,969,969
3808,969,969,969
3809,969,969,969
3810,969,969,969
3811,969,969,969
3812,969,969,969
3813,969,969,969
3814,969,969,969
3815,969,969,969
3816,969,969,969
3817,969,969,969
3818,969,969,969
3819,969,969,969
3820,969,969,969
3821,969,969,969
3822,969,969,969
3823,969,969,969
3824,969,969,969
3825,969,969,969
3826,969,969,969
3827,969,969,969
3828,969,969,969
3829,969,969,969
3830,969,969,969
3831,969,969,969
3832,969,969,969
3833,969,969,969
3834,969,969,969
3835,969,969,969
3836,969,969,969
3837,969,969,969
3838,969,969,969
3839,969,969,969
3840,969,969,969
3841,969,969,969
3842,969,969,969
3843,969,969,969
3844,969,969,969
3845,969,969,969
3846,969,969,969
3847,969,969,969
3848,969,969,969
3849,969,969,969
3850,969,969,969
3851,969,969,969
3852,969,969,969
3853,969,969,969
3854,969,969,969
3855,969,969,969
3856,969,969,969
3857,969,969,969
3858,969,969,969
3859,969,969,969
3860,969,969,969
3861,969,969,969
3862,969,969,969
3863,969,969,969
3864,969,969,969
3865,969,969,969
3866,969,969,969
3867,969,969,969
3868,969,969,969
3869,969,969,969
3870,969,969,969
3871,969,969,969
3872,969,969,969
3873,969,969,969
3874,969,969,969
3875,969,969,969
3876,969,969,969
3877,969,969,969
3878,969,969,969
3879,969,969,969
3880,969,969,969
3881,969,969,969
3882,969,969,969
3883,969,969,969
3884,969,969,969
3885,969,969,969
3886,969,969,969
3887,969,969,969
3888,969,969,969
3889,969,969,969
3890,969,969,969
3891,969,969,969
3892,969,969,969
3893,969,969,969
3894,969,969,969
3895,969,969,969
3896,969,969,969
3897,969,969,969
3898,969,969,969
3899,969,969,969
3900,969,969,969
3901,969,969,969
3902,969,969,969
3903,969,969,969
3904,969,969,969
3905,969,969,969
3906,969,969,969
3907,969,969,969
3908,969,969,969
3909,969,969,969
3910,969,969,969
3911,969,969,969
3912,969,969,969
3913,969,969,969
3914,969,969,969
3915,969,969,969
3916,969,969,969
3917,969,969,969
3918,969,969,969
3919,969,969,969
3920,969,969,969
3921,969,969,969
3922,969,969,969
3923,969,969,969
3924,969,969,969
3925,969,969,969
3926,969,969,969
3927,969,969,969
3928,969,969,969
3929,969,969,969
3930,969,969,969
3931,969,969,969
3932,969,969,969
3933,969,969,969
3934,969,969,969
3935,969,969,969
3936,969,969,969
3937,969,969,969
3938,969,969,969
3939,969,969,969
3940,969,969,969
3941,969,969,969
3942,969,969,969
3943,969,969,969
3944,969,969,969
3945,969,969,969
3946,969,969,969
3947,969,969,969
3948,969,969,969
3949,969,969,969
3950,969,969,969
3951,969,969,969
3952,969,969,969
3953,969,969,969
3954,969,969,969
3955,969,969,969
3956,969,969,969
3957,969,969,969
3958,969,969,969
3959,969,969,969
3960,969,969,969
3961,969,969,969
3962,969,969,969
3963,969,969,969
3964,969,969,969
3965,969,969,969
3966,969,969,969
3967,969,969,969
3968,969,969,969
3969,969,969,969
3970,969,969,969
3971,969,969,969
3972,969,969,969
3973,969,969,969
3974,969,969,969
3975,969,969,969
3976,969,969,969
3977,969,969,969
3978,969,969,969
3979,969,969,969
3980,969,969,969
3981,969,969,969
3982,969,969,969
3983,969,969,969
3984,969,969,969
3985,969,969,969
3986,969,969,969
3987,969,969,969
3988,969,969,969
3989,969,969,969
3990,969,969,969
3991,969,969,969
3992,969,969,969
3993,969,969,969
3994,969,969,969
3995,969,969,969
3996,969,969,969
3997,969,969,969
3998,969,969,969
3999,969,969,969
4000,969,969,969
4001,969,969,969
4002,969,969,969
4003,969,969,969
4004,969,969,969
4005,969,969,969
4006,969,969,969
4007,969,969,969
4008,969,969,969
4009,969,969,969
4010,969,969,969
4011,969,969,969
4012,969,969,969
4013,969,969,969
4014,969,969,969
4015,969,969,969
4016,969,969,969
4017,969,969,969
4018,969,969,969
4019,969,969,969
4020,969,969,969
4021,969,969,969
4022,969,969,969
4023,969,969,969
4024,969,969,969
4025,969,969,969
4026,969,969,969
4027,969,969,969
4028,969,969,969
4029,969,969,969
4030,969,969,969
4031,969,969,969
4032,969,969,969
4033,969,969,969
4034,969,969,969
4035,969,969,969
4036,969,969,969
4037,969,969,969
4038,969,969,969
4039,969,969,969
4040,969,969,969
4041,969,969,969
4042,969,969,969
4043,969,969,969
4044,969,969,969
4045,969,969,969
4046,969,969,969
4047,969,969,969
4048,969,969,969
4049,969,969,969
4050,969,969,969
4051,969,969,969
4052,969,969,969
4053,969,969,969
4054,969,969,969
4055,969,969,969
4056,969,969,969
4057,969,969,969
4058,969,969,969
4059,969,969,969
4060,969,969,969
4061,969,969,969
4062,969,969,969
4063,969,969,969
4064,969,969,969
4065,969,969,969
4066,969,969,969
4067,969,969,969
4068,969,969,969
4069,969,969,969
4070,969,969,969
4071,969,969,969
4072,969,969,969
4073,969,969,969
4074,969,969,969
4075,969,969,969
4076,969,969,969
4077,969,969,969
4078,969,969,969
4079,969,969,969
4080,969,969,969
4081,969,969,969
4082,969,969,969
4083,969,969,969
4084,969,969,969
4085,969,969,969
4086,969,969,969
4087,969,969,969
4088,969,969,969
4089,969,969,969
4090,969,969,969
4091,969,969,969
4092,969,969,969
4093,969,969,969
4094,969,969,969
4095,969,969,969
4096,969,969,969
4097,969,969,969
4098,969,969,969
4099,969,969,969
4100,969,969,969
4101,969,969,969
4102,969,969,969
4103,969,969,969
4104,969,969,969
4105,969,969,969
4106,969,969,969
4107,969,969,969
4108,969,969,969
4109,969,969,969
4110,969,969,969
4111,969,969,969
4112,969,969,969
4113,969,969,969
4114,969,969,969
4115,969,969,969
4116,969,969,969
4117,969,969,969
4118,969,969,969
4119,969,969,969
4120,969,969,969
4121,969,969,969
4122,969,969,969
4123,969,969,969
4124,969,969,969
4125,969,969,969
4126,969,969,969
4127,969,969,969
4128,969,969,969
4129,969,969,969
4130,969,969,969
4131,969,969,969
4132,969,969,969
4133,969,969,969
4134,969,969,969
4135,969,969,969
4136,969,969,969
4137,969,969,969
4138,969,969,969
4139,969,969,969
4140,969,969,969
4141,969,969,969
4142,969,969,969
4143,969,969,969
4144,969,969,969
4145,969,969,969
4146,969,969,969
4147,969,969,969
4148,969,969,969
4149,969,969,969
4150,969,969,969
4151,969,969,969
4152,969,969,969
4153,969,969,969
4154,969,969,969
4155,969,969,969
4156,969,969,969
4157,969,969,969
4158,969,969,969
4159,969,969,969
4160,969,969,969
4161,969,969,969
4162,969,969,969
4163,969,969,969
4164,969,969,969
4165,969,969,969
4166,969,969,969
4167,969,969,969
4168,969,969,969
4169,969,969,969
4170,969,969,969
4171,969,969,969
4172,969,969,969
4173,969,969,969
4174,969,969,969
4175,969,969,969
4176,969,969,969
4177,969,969,969
4178,969,969,969
4179,969,969,969
4180,969,969,969
4181,969,969,969
4182,969,969,969
4183,969,969,969
4184,969,969,969
4185,969,969,969
4186,969,969,969
4187,969,969,969
4188,969,969,969
4189,969,969,969
4190,969,969,969
4191,969,969,969
4192,969,969,969
4193,969,969,969
4194,969,969,969
4195,969,969,969
4196,969,969,969
4197,969,969,969
4198,969,969,969
4199,969,969,969
4200,969,969,969
4201,969,969,969
4202,969,969,969
4203,969,969,969
4204,969,969,969
4205,969,969,969
4206,969,969,969
4207,969,969,969
4208,969,969,969
4209,969,969,969
4210,969,969,969
4211,969,969,969
4212,969,969,969
4213,969,969,969
4214,969,969,969
4215,969,969,969
4216,969,969,969
4217,969,969,969
4218,969,969,969
4219,969,969,969
4220,969,969,969
4221,969,969,969
4222,969,969,969
4223,969,969,969
4224,969,969,969
4225,969,969,969
4226,969,969,969
4227,969,969,969
4228,969,969,969
4229,969,969,969
4230,969,969,969
4231,969,969,969
4232,969,969,969
4233,969,969,969
4234,969,969,969
4235,969,969,969
4236,969,969,969
4237,969,969,969
4238,969,969,969
4239,969,969,969
4240,969,969,969
4241,969,969,969
4242,969,969,969
4243,969,969,969
4244,969,969,969
4245,969,969,969
4246,969,969,969
4247,969,969,969
4248,969,969,969
4249,969,969,969
4250,969,969,969
4251,969,969,969
4252,969,969,969
4253,969,969,969
4254,969,969,969
4255,969,969,969
4256,969,969,969
4257,969,969,969
4258,969,969,969
4259,969,969,969
4260,969,969,969
4261,969,969,969
4262,969,969,969
4263,969,969,969
4264,969,969,969
4265,969,969,969
4266,969,969,969
4267,969,969,969
4268,969,969,969
4269,969,969,969
4270,969,969,969
4271,969,969,969
4272,969,969,969
4273,969,969,969
4274,969,969,969
4275,969,969,969
4276,969,969,969
4277,969,969,969
4278,969,969,969
4279,969,969,969
4280,969,969,969
4281,969,969,969
4282,969,969,969
4283,969,969,969
4284,969,969,969
4285,969,969,969
4286,969,969,969
4287,969,969,969
4288,969,969,969
4289,969,969,969
4290,969,969,969
4291,969,969,969
4292,969,969,969
4293,969,969,969
4294,969,969,969
4295,969,969,969
4296,969,969,969
4297,969,969,969
4298,969,969,969
4299,969,969,969
4300,969,969,969
4301,969,969,969
4302,969,969,969
4303,969,969,969
4304,969,969,969
4305,969,969,969
4306,969,969,969
4307,969,969,969
4308,969,969,969
4309,969,969,969
4310,969,969,969
4311,969,969,969
4312,969,969,969
4313,969,969,969
4314,969,969,969
4315,969,969,969
4316,969,969,969
4317,969,969,969
4318,969,969,969
4319,969,969,969
4320,969,969,969
4321,969,969,969
4322,969,969,969
4323,969,969,969
4324,969,969,969
4325,969,969,969
4326,969,969,969
4327,969,969,969
4328,969,969,969
4329,969,969,969
4330,969,969,969
4331,969,969,969
4332,969,969,969
4333,969,969,969
4334,969,969,969
4335,969,969,969
4336,969,969,969
4337,969,969,969
4338,969,969,969
4339,969,969,969
4340,969,969,969
4341,969,969,969
4342,969,969,969
4343,969,969,969
4344,969,969,969
4345,969,969,969
4346,969,969,969
4347,969,969,969
4348,969,969,969
4349,969,969,969
4350,969,969,969
4351,969,969,969
4352,969,969,969
4353,969,969,969
4354,969,969,969
4355,969,969,969
4356,969,969,969
4357,969,969,969
4358,969,969,969
4359,969,969,969
4360,969,969,969
4361,969,969,969
4362,969,969,969
4363,969,969,969
4364,969,969,969
4365,969,969,969
4366,969,969,969
4367,969,969,969
4368,969,969,969
4369,969,969,969
4370,969,969,969
4371,969,969,969
4372,969,969,969
4373,969,969,969
4374,969,969,969
4375,969,969,969
4376,969,969,969
4377,969,969,969
4378,969,969,969
4379,969,969,969
4380,969,969,969
4381,969,969,969
4382,969,969,969
4383,969,969,969
4384,969,969,969
4385,969,969,969
4386,969,969,969
4387,969,969,969
4388,969,969,969
4389,969,969,969
4390,969,969,969
4391,969,969,969
4392,969,969,969
4393,969,969,969
4394,969,969,969
4395,969,969,969
4396,969,969,969
4397,969,969,969
4398,969,969,969
4399,969,969,969
4400,969,969,969
4401,969,969,969
4402,969,969,969
4403,969,969,969
4404,969,969,969
4405,969,969,969
4406,969,969,969
4407,969,969,969
4408,969,969,969
4409,969,969,969
4410,969,969,969
4411,969,969,969
4412,969,969,969
4413,969,969,969
4414,969,969,969
4415,969,969,969
4416,969,969,969
4417,969,969,969
4418,969,969,969
4419,969,969,969
4420,969,969,969
4421,969,969,969
4422,969,969,969
4423,969,969,969
4424,969,969,969
4425,969,969,969
4426,969,969,969
4427,969,969,969
4428,969,969,969
4429,969,969,969
4430,969,969,969
4431,969,969,969
4432,969,969,969
4433,969,969,969
4434,969,969,969
4435,969,969,969
4436,969,969,969
4437,969,969,969
4438,969,969,969
4439,969,969,969
4440,969,969,969
4441,969,969,969
4442,969,969,969
4443,969,969,969
4444,969,969,969
4445,969,969,969
4446,969,969,969
4447,969,969,969
4448,969,969,969
4449,969,969,969
4450,969,969,969
4451,969,969,969
4452,969,969,969
4453,969,969,969
4454,969,969,969
4455,969,969,969
4456,969,969,969
4457,969,969,969
4458,969,969,969
4459,969,969,969
4460,969,969,969
4461,969,969,969
4462,969,969,969
4463,969,969,969
4464,969,969,969
4465,969,969,969
4466,969,969,969
4467,969,969,969
4468,969,969,969
4469,969,969,969
4470,969,969,969
4471,969,969,969
4472,969,969,969
4473,969,969,969
4474,969,969,969
4475,969,969,969
4476,969,969,969
4477,969,969,969
4478,969,969,969
4479,969,969,969
4480,969,969,969
4481,969,969,969
4482,969,969,969
4483,969,969,969
4484,969,969,969
4485,969,969,969
4486,969,969,969
4487,969,969,969
4488,969,969,969
4489,969,969,969
4490,969,969,969
4491,969,969,969
4492,969,969,969
4493,969,969,969
4494,969,969,969
4495,969,969,969
4496,969,969,969
4497,969,969,969
4498,969,969,969
4499,969,969,969
4500,969,969,969
4501,969,969,969
4502,969,969,969
4503,969,969,969
4504,969,969,969
4505,969,969,969
4506,969,969,969
4507,969,969,969
4508,969,969,969
4509,969,969,969
4510,969,969,969
4511,969,969,969
4512,969,969,969
4513,969,969,969
4514,969,969,969
4515,969,969,969
4516,969,969,969
4517,969,969,969
4518,969,969,969
4519,969,969,969
4520,969,969,969
4521,969,969,969
4522,969,969,969
4523,969,969,969
4524,969,969,969
4525,969,969,969
4526,969,969,969
4527,969,969,969
4528,969,969,969
4529,969,969,969
4530,969,969,969
4531,969,969,969
4532,969,969,969
4533,969,969,969
4534,969,969,969
4535,969,969,969
4536,969,969,969
4537,969,969,969
4538,969,969,969
4539,969,969,969
4540,969,969,969
4541,969,969,969
4542,969,969,969
4543,969,969,969
4544,969,969,969
4545,969,969,969
4546,969,969,969
4547,969,969,969
4548,969,969,969
4549,969,969,969
4550,969,969,969
4551,969,969,969
4552,969,969,969
4553,969,969,969
4554,969,969,969
4555,969,969,969
4556,969,969,969
4557,969,969,969
4558,969,969,969
4559,969,969,969
4560,969,969,969
4561,969,969,969
4562,969,969,969
4563,969,969,969
4564,969,969,969
4565,969,969,969
4566,969,969,969
4567,969,969,969
4568,969,969,969
4569,969,969,969
4570,969,969,969
4571,969,969,969
4572,969,969,969
4573,969,969,969
4574,969,969,969
4575,969,969,969
4576,969,969,969
4577,969,969,969
4578,969,969,969
4579,969,969,969
4580,969,969,969
4581,969,969,969
4582,969,969,969
4583,969,969,969
4584,969,969,969
4585,969,969,969
4586,969,969,969
4587,969,969,969
4588,969,969,969
4589,969,969,969
4590,969,969,969
4591,969,969,969
4592,969,969,969
4593,969,969,969
4594,969,969,969
4595,969,969,969
4596,969,969,969
4597,969,969,969
4598,969,969,969
4599,969,969,969
4600,969,969,969
4601,969,969,969
4602,969,969,969
4603,969,969,969
4604,969,969,969
4605,969,969,969
4606,969,969,969
4607,969,969,969
4608,969,969,969
4609,969,969,969
4610,969,969,969
4611,969,969,969
4612,969,969,969
4613,969,969,969
4614,969,969,969
4615,969,969,969
4616,969,969,969
4617,969,969,969
4618,969,969,969
4619,969,969,969
4620,969,969,969
4621,969,969,969
4622,969,969,969
4623,969,969,969
4624,969,969,969
4625,969,969,969
4626,969,969,969
4627,969,969,969
4628,969,969,969
4629,969,969,969
4630,969,969,969
4631,969,969,969
4632,969,969,969
4633,969,969,969
4634,969,969,969
4635,969,969,969
4636,969,969,969
4637,969,969,969
4638,969,969,969
4639,969,969,969
4640,969,969,969
4641,969,969,969
4642,969,969,969
4643,969,969,969
4644,969,969,969
4645,969,969,969
4646,969,969,969
4647,969,969,969
4648,969,969,969
4649,969,969,969
4650,969,969,969
4651,969,969,969
4652,969,969,969
4653,969,969,969
4654,969,969,969
4655,969,969,969
4656,969,969,969
4657,969,969,969
4658,969,969,969
4659,969,969,969
4660,969,969,969
4661,969,969,969
4662,969,969,969
4663,969,969,969
4664,969,969,969
4665,969,969,969
4666,969,969,969
4667,969,969,969
4668,969,969,969
4669,969,969,969
4670,969,969,969
4671,969,969,969
4672,969,969,969
4673,969,969,969
4674,969,969,969
4675,969,969,969
4676,969,969,969
4677,969,969,969
4678,969,969,969
4679,969,969,969
4680,969,969,969
4681,969,969,969
4682,969,969,969
4683,969,969,969
4684,969,969,969
4685,969,969,969
4686,969,969,969
4687,969,969,969
4688,969,969,969
4689,969,969,969
4690,969,969,969
4691,969,969,969
4692,969,969,969
4693,969,969,969
4694,969,969,969
4695,969,969,969
4696,969,969,969
4697,969,969,969
4698,969,969,969
4699,969,969,969
4700,969,969,969
4701,969,969,969
4702,969,969,969
4703,969,969,969
4704,969,969,969
4705,969,969,969
4706,969,969,969
4707,969,969,969
4708,969,969,969
4709,969,969,969
4710,969,969,969
4711,969,969,969
4712,969,969,969
4713,969,969,969
4714,969,969,969
4715,969,969,969
4716,969,969,969
4717,969,969,969
4718,969,969,969
4719,969,969,969
4720,969,969,969
4721,969,969,969
4722,969,969,969
4723,969,969,969
4724,969,969,969
4725,969,969,969
4726,969,969,969
4727,969,969,969
4728,969,969,969
4729,969,969,969
4730,969,969,969
4731,969,969,969
4732,969,969,969
4733,969,969,969
4734,969,969,969
4735,969,969,969
4736,969,969,969
4737,969,969,969
4738,969,969,969
4739,969,969,969
4740,969,969,969
4741,969,969,969
4742,969,969,969
4743,969,969,969
4744,969,969,969
4745,969,969,969
4746,969,969,969
4747,969,969,969
4748,969,969,969
4749,969,969,969
4750,969,969,969
4751,969,969,969
4752,969,969,969
4753,969,969,969
4754,969,969,969
4755,969,969,969
4756,969,969,969
4757,969,969,969
4758,969,969,969
4759,969,969,969
4760,969,969,969
