Resource,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
t30,0.0,0.0,0.003559551193122744,0.0008696478629248202,0.0021950802329537716,0.0007806567040599077,0.0018179557862868837,0.017305609472435906,1.999773937604321,15.999734611780985,0.0,0.0,0.0,0.0,0.0,0.002428992556618111,0.0009292708104664311,0.004549397056465892,0.010101453756205978,0.004297996539991701,2.9997577639228115,1.9997426573444912,0.0,0.0,0.0,0.0,0.0,0.0016196292531229142,0.003126574216443266,0.0009446095518267772,0.0007168240005665749,0.002397379281157705,0.01913322623761239,31.99974061561654,1.9997852508046698,0.0,0.0,0.0016024810550458114,0.002519418148863457,0.0022523238984286384,0.0,0.001957869941442902,0.0007909300136499076,0.0012380276459318953,0.0017381898020802052,0.0,0.0029532425078803125,0.0007967773538185086,0.001111507462729192,0.0015919477057379108,0.0,0.0033978510363723634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t31,0.0,0.0,0.0035670222597026413,0.0008739567979715734,0.002201380847520447,0.0007839227494761058,0.0018185034219679362,0.01733224846716292,1.9997747202663096,15.99973561486242,0.0,0.0,0.0,0.0,0.0,0.0024295879937372036,0.0009313465749761997,0.004551663937685834,0.010106046835421042,0.0043017056670632495,2.999758810129089,1.999743768411376,0.0,0.0,0.0,0.0,0.0,0.001321864555732472,0.002577139691900523,0.0007024246398219569,0.0006410532953637421,0.002157448424933309,0.017550325094008012,31.999730711102924,1.9997774025211226,0.0,0.0,0.0013857008906269263,0.0018046968838252005,0.002096755754856414,0.0,0.00195042337098529,0.000791674482059595,0.0012416776033310594,0.0017377472720576234,0.0,0.002954647146762308,0.0007929879672747484,0.0011127320318962018,0.001588752391390555,0.0,0.003399419534689753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t32,0.0,0.0,0.00357865862958644,0.0008797463391948797,0.0022096085922707416,0.0007883868656358337,0.001819698804988631,0.01737188973405387,1.9997757017161106,15.999736824704597,0.0,0.0,0.0,0.0,0.0,0.0024336343926070424,0.0009351338182406919,0.004555135227474017,0.010119674891769901,0.004310830137516542,2.9997600730305827,1.9997451083403979,0.0,0.0,0.0,0.0,0.0,0.0011887061416514248,0.0023258946679215395,0.0006207436957798065,0.0005970661277667219,0.0020134519382889043,0.016476612574421158,31.99972224974253,1.9997704747865397,0.0,0.0,0.0012701595098268442,0.0015778957989595335,0.0019822899015629327,0.0,0.001943345818806242,0.0007926909760244007,0.0012470347016369653,0.0017378919109366973,0.0,0.0029564647032536496,0.0007901320255314754,0.0011159392788003691,0.0015868478969794423,0.0,0.003401284109001068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t33,0.0,0.0,0.0035958304476668627,0.0008874188749100913,0.00222022052803371,0.0007943939597980519,0.0018217957070772004,0.017429325796686948,1.9997768913546017,15.999738292586098,0.0,0.0,0.0,0.0,0.0,0.0024419299898091663,0.0009410507997379297,0.004560482882208196,0.010143209376451823,0.004325999764807211,2.9997615671659332,1.999746692129304,0.0,0.0,0.0,0.0,0.0,0.001106942877486054,0.002175353383074041,0.0005747930733759362,0.0005687692955669444,0.0019215041564189872,0.015713625429213077,31.999714765232525,1.9997643530911613,0.0,0.0,0.0011972282172303325,0.0014495921695470736,0.0019154124355914468,0.0,0.0019367108792560056,0.0007941370482602831,0.001254695023112988,0.0017576760148615472,0.0,0.002958710774152671,0.0007882412361008883,0.001121653105061728,0.0016047248023373078,0.0,0.0034034598137581175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t34,0.0,0.0,0.0036203530289385987,0.0008974760492766765,0.0022337921509471823,0.0008023756038850958,0.001825202902241263,0.017511580132924337,1.9997783003844918,15.999740030510928,0.0,0.0,0.0,0.0,0.0,0.0024557624359492977,0.0009496657258108702,0.0045687106469332415,0.010179843891538783,0.0043488613690387465,2.9997633093795812,1.9997485377100226,0.0,0.0,0.0,0.0,0.0,0.001051683847277001,0.002077551276328809,0.0005454162302491904,0.0005498397766938744,0.0018620882471857018,0.01516495697535073,31.999708145253035,1.9997589466319905,0.0,0.0,0.0011491972714860056,0.001367815872727193,0.0018536146133479715,0.0,0.0019305647683384444,0.0007962576820655264,0.0012655294702648458,0.0017640683857477932,0.0,0.0029613986875749437,0.0007868688742211033,0.0011306913794256771,0.0016091785294247202,0.0,0.0034059586859404153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t35,0.0,0.0,0.0036549032765298083,0.0009106449850604278,0.0022510897393813564,0.0008129700796756985,0.0018306955632339302,0.0176284683637943,1.9997799432146366,15.999742055516961,0.0,0.0,0.0,0.0,0.0,0.0024772215247976584,0.0009618634074199362,0.004581421140478574,0.01023490253953458,0.004381878797074723,2.9997653204526755,1.9997506673463346,0.0,0.0,0.0,0.0,0.0,0.001013682035050102,0.0020136161495934815,0.0005264137115588,0.000537667619676492,0.0018241705267507237,0.014772620702981838,31.999702110055022,1.9997540783956411,0.0,0.0,0.0011178016895423114,0.0013141093014689383,0.0018053443970394017,0.0,0.0019248411943952673,0.0007994910889537076,0.0012808421754894402,0.0017729339031575548,0.0,0.0029645502290401547,0.0007867676933274494,0.0011443453244308422,0.0016166932542144136,0.0,0.0034088023556555864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t36,0.0,0.0,0.003703152788702756,0.0009278545022059139,0.0022731067905676795,0.0008269912659036585,0.0018395275388503993,0.01779420030693482,1.9997818382346022,15.99974438804753,0.0,0.0,0.0,0.0,0.0,0.002509167310073691,0.0009787529080340614,0.004601024934642641,0.0103164299952619,0.004428630089947721,2.9997676259185266,1.999753108236253,0.0,0.0,0.0,0.0,0.0,0.000987511049791599,0.0019730225277053036,0.0005142898031890362,0.0005302006418307303,0.001801025839794573,0.014498976677232945,31.999696733229722,1.999749693125419,0.0,0.0,0.0010977658965673066,0.0012791307246092273,0.0017871869635900433,0.0,0.001919549687508501,0.0008044495389726596,0.001302448089838773,0.0018041290995602388,0.0,0.0029681790471698423,0.0007877564963173443,0.0011643609932458945,0.0016467513433052216,0.0,0.003412010800195002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t37,0.0,0.0,0.003770229289444164,0.0009503470787045241,0.0023011159036383333,0.0008455275751548903,0.0018536896337159716,0.018029080241764587,1.9997840079056002,15.999747052901027,0.0,0.0,0.0,0.0,0.0,0.002555712005885821,0.0010018514342529903,0.004631194395722151,0.010436438887909964,0.004494286365799505,2.9997702557010744,1.9997558916703795,0.0,0.0,0.0,0.0,0.0,0.0009703087335782664,0.0019499236565241932,0.0005072432600091846,0.0005262816017248015,0.001788554409148878,0.014319062115148409,31.999691879447763,1.999745745937513,0.0,0.0,0.0010867890356435132,0.001257895966621043,0.0017629592429869176,0.0,0.001914680179581867,0.0008120537876941183,0.0013329925624914248,0.0018254343189006603,0.0,0.0029722981566877704,0.0007893951762302757,0.0011933665141853525,0.0016670457505234867,0.0,0.0034156023695731197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t38,0.0,0.0,0.0038631770778785905,0.0009798845556687667,0.0023367473439181046,0.0008701187780651182,0.0018763541650974051,0.01836136780596008,1.9997864778492147,15.999750081992683,0.0,0.0,0.0,0.0,0.0,0.002622274653822398,0.0010332726770187547,0.00467614256312513,0.010612390164881644,0.004586179217609578,2.9997732468770257,1.999759056344519,0.0,0.0,0.0,0.0,0.0,0.0009606040894774657,0.0019411755102086616,0.0005044675933857402,0.0005254304211868489,0.0017845443390110544,0.014217007802341287,31.99968749230055,1.9997421881766089,0.0,0.0,0.0010826064142768284,0.0012476454928626254,0.0017453932979459527,0.0,0.0019102012390164664,0.0008237290974879587,0.0013763770184524746,0.0018541088784493132,0.0,0.00297693050223478,0.0007926315069702629,0.0012353166549978604,0.0016957366776450048,0.0,0.003419605659242427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t39,0.0,0.0,0.00399160217677801,0.0010189181140769531,0.0023820329655018673,0.0009028705770589715,0.0019126317566761316,0.01883198042288755,1.9997892810233724,15.999754384082921,0.0,0.0,0.0,0.0,0.0,0.0027167343911682364,0.0010760370876829008,0.004741250351676315,0.01087172011388635,0.00471551067190885,2.999776645923294,1.9997626505997914,0.0,0.0,0.0,0.0,0.0,0.0009569008079910174,0.0019445101559429933,0.0005050715846213963,0.0005269944653269474,0.001788399326396534,0.014182495974182696,31.99968172969002,1.9997390041423924,0.0,0.0,0.0010851843527734193,0.001247141765239765,0.0017525668498380176,0.0,0.0019061029686977676,0.0008416577696780609,0.0014386184373975746,0.001911543516411569,0.0,0.002982094696449137,0.0007979648182130025,0.001296416066408373,0.0017538687884804864,0.0,0.003424035130866324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t40,0.0,0.0,0.004169832920317076,0.0010712003112649728,0.002439619253835964,0.0009469430923564454,0.0019708038299478528,0.01950178321953249,1.9997924574285497,15.99975826897012,0.0,0.0,0.0,0.0,0.0,0.0028525447962111845,0.001135426545156867,0.004833997064043902,0.011262770094571018,0.004902166475540767,2.99978051139374,1.9997667355446893,0.0,0.0,0.0,0.0,0.0,0.0009600600610185949,0.0019599080853325073,0.0005100870817022238,0.0005318596382585155,0.0018017643120732505,0.014215116183631915,31.999678277159973,1.9997362183230816,0.0,0.0,0.0010991794601554006,0.0012584969353813024,0.0017530483240044783,0.0,0.0019024532653972082,0.0008689969411350184,0.0015297597244684554,0.00196720851902643,0.0,0.0029878035659538058,0.0008067323585683286,0.0013886859296109,0.0018133219603269487,0.0,0.003428919923559595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t41,0.0,0.0,0.004421963158432078,0.0011433634636348884,0.002513100226722597,0.0010077988689496421,0.002064963434132391,0.02046549910432215,1.9997960551634728,15.999762666370033,0.0,0.0,0.0,0.0,0.0,0.003050480661357874,0.0012194550568301321,0.004965481225404072,0.01185550891366472,0.005173117251504353,2.999784890085103,1.9997713613380932,0.0,0.0,0.0,0.0,0.0,0.0009665388077036554,0.0019841390515259833,0.0005166961406562577,0.000537729500241374,0.0018238618363041164,0.014314414801533027,31.999674998055426,1.9997335689123297,0.0,0.0,0.0011127161755648779,0.0012755078502716434,0.001756896666440804,0.0,0.0018989136948602769,0.0009107320132332188,0.00166943517627398,0.002042546613309582,0.0,0.0029940803707741567,0.0008211920367219943,0.0015318857054253269,0.0018934474569714992,0.0,0.003434229415775982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t42,0.0,0.0,0.004795600340873575,0.0012493402246003297,0.00260785619219174,0.0010964664942582168,0.002221484457813957,0.021895514666853567,1.9998000981305297,15.999767600113667,0.0,0.0,0.0,0.0,0.0,0.0033468045067248293,0.0013436381344212093,0.005153804965419391,0.012769364264765281,0.005575879934150241,2.9997898063786033,1.999776558618374,0.0,0.0,0.0,0.0,0.0,0.0009782041781148591,0.0020196395910169894,0.0005265816821538324,0.0005462092763685137,0.0018594168843533655,0.014492534036783534,31.99967199855516,1.9997311408415028,0.0,0.0,0.001134925552934636,0.001303438639107131,0.0017861702317334056,0.0,0.001895643436907193,0.0009756710345189307,0.0019107630485757229,0.0021652291655484784,0.0,0.0030009040272495867,0.0008410637860024664,0.0017886938300235048,0.002022774629077159,0.0,0.0034398922294284753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t43,0.0,0.0,0.005180704957659562,0.0013597206556169312,0.0027036207636679287,0.0011884074731014905,0.00237794089740473,0.02333827121547194,1.999804499557851,15.999772953350938,0.0,0.0,0.0,0.0,0.0,0.003567333802190496,0.0014380414220402417,0.005294188543211502,0.013397498737588887,0.005861002316133011,2.999794659883703,1.999781691023944,0.0,0.0,0.0,0.0,0.0,0.0009906624478608409,0.00205579478998746,0.0005367967622385146,0.0005548816828291379,0.0018968304712682071,0.014683948584538423,31.99966923702968,1.999728896838804,0.0,0.0,0.0011580987254346585,0.0013325677780756727,0.001801190217015422,0.0,0.0018925837692481476,0.0010410678718502232,0.002171141064162826,0.0022678942611968995,0.0,0.003008103180302344,0.0008559443510197849,0.001960575899619407,0.002103285028683672,0.0,0.003445572886420489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t44,0.0,0.0,0.005473595828329789,0.0014444512587312877,0.002782603835750331,0.001259268462690064,0.0024827485504100516,0.024394624055567814,1.9998087430991967,15.99977810513639,0.0,0.0,0.0,0.0,0.0,0.0037376588609825006,0.0015134418783885508,0.0053993633214666666,0.0138512710515538,0.00607430025696133,2.9997993143856148,1.9997866137515206,0.0,0.0,0.0,0.0,0.0,0.0010033392709352176,0.0020940444495561425,0.0005467708563299167,0.0005634227115391921,0.0019416812480234351,0.01491101053010442,31.999666577877147,1.999726758977387,0.0,0.0,0.0011796836593052494,0.0013635208106359536,0.0018173237082247482,0.0,0.0018896142115114724,0.001086702941078709,0.0023495301527585383,0.002346566240807004,0.0,0.003015281893148128,0.0008675598002787126,0.0020885822892613517,0.002164405237628192,0.0,0.003451069252596547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t45,0.0,0.0,0.005701566564858996,0.0015120683946499877,0.0028484083960723778,0.0013156895428551598,0.0025546619659851957,0.02518957773619657,1.999812860736094,15.99978310029069,0.0,0.0,0.0,0.0,0.0,0.0038702683485836494,0.0015749757550156947,0.005477023858681689,0.014186713113317841,0.006239002352146264,2.999803786543952,1.9997913448398432,0.0,0.0,0.0,0.0,0.0,0.0009933116575010456,0.0020689839463416643,0.0005397066646701238,0.0005577341367834956,0.0019076652229935802,0.014756071181813124,31.999663890605085,1.9997245928714982,0.0,0.0,0.0011613825508428092,0.001340477694982371,0.0018118019467434103,0.0,0.0018867173625416315,0.001118791790319141,0.0024810131321389038,0.002425834086193342,0.0,0.0030223580912468314,0.0008761227531930537,0.002187562735414247,0.0022289832468680025,0.0,0.0034563802488644683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t46,0.0,0.0,0.005878752754294997,0.0015667988243107918,0.0029034447702780655,0.001361047554814653,0.0026041016415094373,0.02579203660519027,1.99981686066477,15.999787950935211,0.0,0.0,0.0,0.0,0.0,0.0039722970309283,0.0016256105866428545,0.005532381281904755,0.014436891788507239,0.00636876150894336,2.999808091247619,1.9997958996515053,0.0,0.0,0.0,0.0,0.0,0.0009849276896794126,0.002048784061062567,0.0005338282966478287,0.0005531669814690597,0.001884880235466636,0.014640172290531958,31.999661476386237,1.9997226619977888,0.0,0.0,0.0011470396498379635,0.001322567848155719,0.0017942828959247503,0.0,0.0018840367196885396,0.0011409774269634946,0.0025795812609719815,0.00247479326686265,0.0,0.0030293287882019308,0.0008814709687645727,0.002265273100273391,0.0022657478689113017,0.0,0.0034615108707881366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t47,0.0,0.0,0.006013615650139273,0.0016111432280054275,0.0029495505177986226,0.001397375179618956,0.002637344314793345,0.026245317246120156,1.9998207520177198,15.99979224312458,0.0,0.0,0.0,0.0,0.0,0.004048634502573477,0.001667426652256456,0.0055693895872284405,0.0146227148126799,0.006472065133728149,2.999812241947356,1.9998002919339044,0.0,0.0,0.0,0.0,0.0,0.0009778506225025109,0.00203198876022258,0.0005290159645076829,0.0005494962519327838,0.0018692268421880817,0.014549251321986556,31.99965922624196,1.9997209369616562,0.0,0.0,0.0011355949555849824,0.0013083566640987715,0.0017780153269496373,0.0,0.0018815817442757064,0.0011558075219101794,0.002653035457091985,0.0025120222168787663,0.0,0.0030362008500418904,0.0008847507075079234,0.002327107041614606,0.002292767479495853,0.0,0.003466473377498976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t48,0.0,0.0,0.006111977148458394,0.0016467526492048453,0.002988249381617274,0.001426033398206346,0.0026583502033213696,0.026578530980312695,1.9998245442300517,15.999796842873337,0.0,0.0,0.0,0.0,0.0,0.004103449680228965,0.0017020595852511003,0.0055915332681807555,0.014758688185088926,0.006554869681902593,2.999816252045884,1.9998045354840266,0.0,0.0,0.0,0.0,0.0,0.0009716201108181641,0.0020174170547358227,0.000524867041456955,0.0005463405356952069,0.0018581447627574513,0.014475140570018084,31.999657294336032,1.9997193995143288,0.0,0.0,0.0011268260067442617,0.0012970323024676773,0.0017813319870338897,0.0,0.0018793461492483256,0.0011650937199371944,0.0027060708756010323,0.0025584441903130765,0.0,0.003042976210377731,0.0008863116171476686,0.0023763676202475507,0.0023305644077507796,0.0,0.003471277298042502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t49,0.0,0.0,0.006178610443274115,0.00167485965054094,0.003020859352225382,0.001448061404488509,0.0026694952634234337,0.026811711417238496,1.9998282466467074,15.999801333814695,0.0,0.0,0.0,0.0,0.0,0.0041413111334187794,0.00173103146124768,0.005602720641723231,0.014854985715045645,0.006621519128889674,2.9998201343607476,1.9998086435969284,0.0,0.0,0.0,0.0,0.0,0.0009658789829518621,0.002004265575968332,0.0005210530369282985,0.0005434324518890113,0.0018498038853225606,0.014411611474219781,31.999655604252006,1.9997180554899856,0.0,0.0,0.0011197709918214108,0.0012879051363108727,0.0017695333513002107,0.0,0.001877366143566739,0.0011699531280548855,0.0027414321721396856,0.0025820251358118066,0.0,0.0030496527458292763,0.0008860860365999777,0.0024153081663825316,0.0023469119498518314,0.0,0.0034759324182510342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
