t65,8.745458839658855e-5,8.032900797344133e-5,9.868554287249905e-5,0.00026646913924252894
t66,8.806776296471389e-5,8.037518295615652e-5,9.873467622067553e-5,0.00026717762214154597
t67,8.897444675330284e-5,8.114787748890582e-5,9.893487347552967e-5,0.00026905719771773835
t68,9.020340990734371e-5,8.254787045859773e-5,9.873338813956913e-5,0.00027148466850551056
t69,9.0620270198496e-5,8.293665179099659e-5,9.84460493295256e-5,0.0002720029713190182
t70,8.035756779023661e-5,8.463421776184003e-5,9.853027652828225e-5,0.0002635220620803589
t71,8.036931212319967e-5,8.7150059487126e-5,9.853742282539454e-5,0.0002660567944357202
t72,8.267542094108315e-5,8.895566735220772e-5,9.828192221559861e-5,0.0002699130105088895
t73,8.50736641967364e-5,9.082724520419576e-5,9.830420156155091e-5,0.00027420511096248304
t74,8.705203124622737e-5,9.222012512665988e-5,9.815071775532866e-5,0.0002774228741282159
t75,8.852856339369471e-5,9.268857298423175e-5,9.790180157422137e-5,0.00027911893795214783
t76,9.02945656849489e-5,9.320546584946977e-5,9.80987095598809e-5,0.00028159874109429957
t77,9.064883574556255e-5,9.347968265947875e-5,9.783646740157315e-5,0.00028196498580661445
t78,8.99248495826344e-5,9.202012793349022e-5,9.775286781592763e-5,0.00027969784533205227
t79,8.834869086055156e-5,9.029590153582927e-5,9.829653685167665e-5,0.00027694112924805746
t80,8.570892841043914e-5,8.829123922517094e-5,9.898037115328305e-5,0.00027298053878889314
t81,8.302635935530544e-5,8.608532776866941e-5,9.931225752103583e-5,0.0002684239446450107
t82,8.072823895742778e-5,8.42753944125772e-5,0.00010018507739927594,0.0002651887107692809
t83,7.90762130391691e-5,8.295058357013451e-5,0.00010023937404515185,0.00026226617065445545
t84,9.140764693855541e-5,8.181491243681451e-5,0.00010029398832767207,0.000273516547703042
t85,8.911414390803195e-5,8.141171637333436e-5,0.00010085627443874229,0.0002713821347201086
t86,8.782096167219024e-5,8.116492602645927e-5,0.00010107150284435431,0.00027005739054300384
t87,8.699382468086622e-5,8.093068319113124e-5,0.00010048796674916084,0.0002684124746211583
t88,8.66780436600729e-5,8.100539001149405e-5,0.00010061789486495579,0.0002683013285365227
t89,8.641314555329782e-5,8.170252340478601e-5,0.00010022270234487505,0.0002683383713029589
t90,8.724308956376864e-5,8.21188019988486e-5,9.899358953137714e-5,0.00026835548109399436
t91,8.845172198047288e-5,8.309602899683001e-5,9.943896463226813e-5,0.00027098671560957103
t92,8.939001568905441e-5,8.44306380219579e-5,9.953908357226003e-5,0.00027335973728327234
t93,9.046176331999087e-5,8.558237594766483e-5,9.941323463555252e-5,0.0002754573739032082
t94,9.065021481526564e-5,8.820285720343252e-5,9.988446633464238e-5,0.00027873753835334057
t95,8.146034434394382e-5,9.211734770837366e-5,9.965217397054778e-5,0.00027322986602286523
t96,8.116130559436335e-5,9.441757172157624e-5,9.90906946828692e-5,0.0002746695719988088
t97,8.336414469523734e-5,9.653863308350319e-5,9.934290869663622e-5,0.0002792456864753767
t98,8.549124029435249e-5,9.776621164667258e-5,9.95552341924709e-5,0.00028281268613349596
t99,8.701657124397341e-5,9.799946167247963e-5,9.912938963560131e-5,0.00028414542255205435
t100,8.85947196118397e-5,9.852834867716172e-5,9.987209408221023e-5,0.00028699516237121165
t101,8.939705260336264e-5,9.912444204519087e-5,0.00010052849088007031,0.0002890499855286238
t102,8.979430690375304e-5,9.975144283446516e-5,0.00010030359833293351,0.00028984934807115166
t103,8.949820369330241e-5,9.92414276477165e-5,0.0001010397622238895,0.0002897793935649084
t104,8.750763541574987e-5,9.777153980588682e-5,0.00010153851426774066,0.00028681768948937735
t105,8.422750336547797e-5,9.496258138931002e-5,0.00010178977628883515,0.0002809798610436231
t106,8.094413999529697e-5,9.302669103295414e-5,0.00010273368366996155,0.00027670451469821267
t107,7.9226854459365e-5,9.098610723669855e-5,0.00010324296782024003,0.0002734559295163036
t108,9.186681225579441e-5,8.963709762211033e-5,0.00010325738856932907,0.00028476129844723385
t109,8.945256676859595e-5,8.893507354463158e-5,0.00010402384915076952,0.00028241148946399705
t110,8.82724532338085e-5,8.799698312137397e-5,0.00010406216627616492,0.00028033160263134737
t111,8.762087529106839e-5,8.663958170599898e-5,0.00010351998596093685,0.00027778044295800425
t112,8.714178224781699e-5,8.563958407217001e-5,0.00010322080325970692,0.0002760021695796939
t113,8.704544922307915e-5,8.54670278512737e-5,0.00010221663304946517,0.000274729110123818
t114,8.760710916174245e-5,8.535107832483555e-5,9.996305735856926e-5,0.0002729212448451473
t115,8.855586588262609e-5,8.587364371353791e-5,0.00010005434505893248,0.0002744838546550965
t116,8.951805695733417e-5,8.684753777429687e-5,0.000100094430862313,0.00027646002559394403
t117,9.055132152983468e-5,8.731209055229652e-5,9.942519251072883e-5,0.00027728860459286003
t118,9.064988997908874e-5,8.90379856949699e-5,9.975270716973022e-5,0.00027944058284378885
t119,8.137671390057265e-5,9.094054836410515e-5,9.920757373144296e-5,0.0002715248359961208
t120,8.103642966362113e-5,9.283524063291981e-5,9.825529118735153e-5,0.0002721269614838925
t121,8.31330075326511e-5,9.480822852795262e-5,9.838860274497297e-5,0.0002763298388055767
t122,8.494838954711448e-5,9.603324750107972e-5,9.792830992463869e-5,0.00027890994697283287
t123,8.60527437567464e-5,9.630929657763208e-5,9.733342451866519e-5,0.0002796954648530437
t124,8.743653217942854e-5,9.684653093292202e-5,9.757740330407745e-5,0.00028186046641642804
t125,8.826853336667486e-5,9.742126066508296e-5,9.861773607517768e-5,0.0002843075301069355
t126,8.850795381794658e-5,9.806520126736244e-5,9.860143635087103e-5,0.00028517459143618005
t127,8.870993823863989e-5,9.76469937321155e-5,9.843439880098437e-5,0.00028479133077173976
t128,8.718365751091507e-5,9.593242023172521e-5,9.896089728328184e-5,0.0002820769750259221
t129,8.402161151268549e-5,9.271470677845943e-5,9.963260900742027e-5,0.00027636892729856517
t130,8.091288152611374e-5,9.021195465609966e-5,0.00010162855294101644,0.0002727533891232299
t131,7.905034465878576e-5,8.771784403274997e-5,0.00010307452760678795,0.00026984271629832367
t132,9.158269519466317e-5,8.564177596936042e-5,0.00010360206799741049,0.0002808265391614341
t133,8.924919653099532e-5,8.490265409143524e-5,0.00010455947832159658,0.00027871132894402714
t134,8.823762912026847e-5,8.465846932623144e-5,0.00010505291213232849,0.0002779490105788284
t135,8.73564685852196e-5,8.39320950235951e-5,0.00010425106374184781,0.0002755396273506625
t136,8.73225821507816e-5,8.344419832982367e-5,0.00010410841485756247,0.00027487519533816773
t137,8.736479824765843e-5,8.340826835699412e-5,0.00010330347777917264,0.0002740765443838252
t138,8.818719830943349e-5,8.349682567438873e-5,0.00010058291869363367,0.0002722669426774559
t139,8.981455370576928e-5,8.469341957965875e-5,0.00010018922179032864,0.00027469719507575667
t140,9.06773868612977e-5,8.60805848829043e-5,0.00010038033264139564,0.0002771383043855977
t141,9.112652783784304e-5,8.667318717356937e-5,9.960058207676528e-5,0.0002774002970881777
t142,8.13837974348016e-5,8.838620256098526e-5,9.96391828864506e-5,0.0002694091828822375
t143,8.114224868569656e-5,9.07143509972326e-5,9.927621341701516e-5,0.0002711328130999443
t144,8.226562011456625e-5,9.267201330837587e-5,9.824849892915035e-5,0.00027318613235209247
t145,8.434924596861973e-5,9.432049561457341e-5,9.821104354635234e-5,0.0002768807851295455
t146,8.609478301119892e-5,9.52199369714591e-5,9.789326975524004e-5,0.0002792079897378981
t147,8.72027892022787e-5,9.508770996712629e-5,9.717628677648997e-5,0.000279466785945895
t148,8.838386529666349e-5,9.537383909089961e-5,9.73132748179194e-5,0.0002810709792054825
t149,8.914277865603679e-5,9.52376910288528e-5,9.818664434461525e-5,0.00028256711402950487
t150,8.818842529890215e-5,9.460230735097911e-5,9.898494395558935e-5,0.0002817756766054706
t151,8.647980866302243e-5,9.296681426299586e-5,9.989484217511834e-5,0.00027934146510113665
t152,8.486647342370541e-5,9.087185144905756e-5,0.00010059124448304014,0.0002763295693558031
t153,8.291267037728477e-5,8.865608222917972e-5,0.0001009666375990725,0.000272535390205537
t154,8.103487413969152e-5,8.694157208613349e-5,0.00010200411545679366,0.00026998056168261867
t155,7.932550181914073e-5,8.54901967399277e-5,0.00010244768075813498,0.0002672633793172034
t156,7.879361631150647e-5,8.420622430781908e-5,0.00010233403665571656,0.0002653338772750421
t157,9.131268935927077e-5,8.352115123533388e-5,0.00010286772749367494,0.0002777015680882796
t158,8.921241460962623e-5,8.304422480135281e-5,0.00010261410999497135,0.0002748707494059504
t159,8.849878612075463e-5,8.255679619871499e-5,0.00010174889856487102,0.0002728044808843406
t160,8.811433151651308e-5,8.240287798526499e-5,0.00010151665469338594,0.000272033864195164
t161,8.817812914989436e-5,8.224575112533768e-5,0.00010043813851097007,0.0002708620187862021
t162,8.89214271956104e-5,8.225288041930208e-5,9.871505837681424e-5,0.0002698893659917267
t163,8.97964380063913e-5,8.298074017496304e-5,9.885227739796836e-5,0.00027162945557932265
t164,9.058952931588986e-5,8.41304525776386e-5,9.914707814742399e-5,0.0002738670600409524
t165,9.092659572307123e-5,8.464340553164377e-5,9.941715960173344e-5,0.00027498716085644847
t166,8.117131899398732e-5,8.648013303862443e-5,9.996554987161198e-5,0.00026761700190422374
t167,8.072206184850806e-5,8.875687698171383e-5,0.00010033258288583694,0.0002698115217160588
t168,8.118439324924536e-5,9.12393754930435e-5,0.00010117680503127582,0.00027360057377356467
